0,0,1,1,0,0
0,0,2,1,0,0
0,0,4,1,0,0
0,0,5,1,60,1
0,0,6,1,60,4
1,0,7,1,60,0
0,0,8,1,60,4
1,0,10,1,0,0
0,0,11,1,0,0
0,0,12,1,0,0
0,0,13,1,0,0
0,0,15,1,0,0
0,0,16,1,60,1
1,0,17,1,60,0
1,0,18,1,60,0
0,0,20,1,60,4
0,0,22,1,60,4
0,0,1,2,0,0
1,0,2,2,0,0
1,0,3,2,0,0
0,0,5,2,0,0
1,0,6,2,60,1
1,0,8,2,60,0
1,0,9,2,0,2
1,0,10,2,0,0
1,0,11,2,0,0
0,0,13,2,0,0
0,0,14,2,0,0
0,0,15,2,0,0
0,0,16,2,0,0
0,0,17,2,60,1
1,0,18,2,60,0
0,0,19,2,60,4
0,0,22,2,60,4
1,0,23,2,60,0
1,0,24,2,0,2
0,0,1,3,0,0
1,0,2,3,0,0
0,0,3,3,0,0
1,0,4,3,0,0
1,0,5,3,0,0
1,0,6,3,0,0
1,0,7,3,60,1
1,0,8,3,60,0
1,0,9,3,60,0
0,0,10,3,0,2
1,0,11,3,0,0
1,0,13,3,0,0
1,0,17,3,60,0
1,0,21,3,60,0
0,0,23,3,0,2
0,0,24,3,0,0
0,0,1,4,0,0
0,0,2,4,60,1
1,0,3,4,60,0
0,0,4,4,60,4
1,0,5,4,60,0
0,0,6,4,60,4
0,0,7,4,60,4
1,0,8,4,60,0
0,0,11,4,60,4
1,0,12,4,0,2
1,0,13,4,0,0
0,0,14,4,0,0
1,0,15,4,60,1
1,0,17,4,60,0
0,0,18,4,60,4
1,0,19,4,60,0
1,0,20,4,60,0
0,0,21,4,60,4
1,0,22,4,60,0
1,0,23,4,60,0
0,0,24,4,0,2
1,0,1,5,0,0
0,0,2,5,0,0
1,0,3,5,0,0
1,0,4,5,0,0
1,0,5,5,0,0
0,0,6,5,60,1
0,0,7,5,60,4
1,0,8,5,60,0
0,0,11,5,0,0
0,0,12,5,0,0
1,0,13,5,0,0
1,0,14,5,0,0
0,0,15,5,60,1
1,0,16,5,60,0
0,0,17,5,60,4
0,0,18,5,60,4
0,0,19,5,60,4
0,0,20,5,60,4
